
===== [20260508-142929 8/225] g5 image_sources/generated/122x250 =====
algorithm variant file resolution input_bytes compressed_bytes ratio avg_ms
brotli q9-w15 checkerboard-mono-1px.mono.200x200.bs-od 200x200 5000 26 0.52% 0.015
brotli q9-w10 checkerboard-mono-2px.mono.200x200.bs-od 200x200 5000 27 0.54% 0.018
brotli q9-w12 checkerboard-mono-2px.mono.200x200.bs-od 200x200 5000 27 0.54% 0.015
brotli q9-w15 checkerboard-mono-2px.mono.200x200.bs-od 200x200 5000 27 0.54% 0.014
brotli q9-w10 color-plane-interleave-bwr.bwr.200x200.bs-od 200x200 10000 13 0.13% 0.014
brotli q9-w12 color-plane-interleave-bwr.bwr.200x200.bs-od 200x200 10000 13 0.13% 0.012
brotli q9-w15 color-plane-interleave-bwr.bwr.200x200.bs-od 200x200 10000 13 0.13% 0.012
brotli q9-w10 color-plane-interleave-bwry.bwry.200x200.bs-od 200x200 10000 31 0.31% 0.019
brotli q9-w12 color-plane-interleave-bwry.bwry.200x200.bs-od 200x200 10000 31 0.31% 0.019
brotli q9-w15 color-plane-interleave-bwry.bwry.200x200.bs-od 200x200 10000 31 0.31% 0.018
brotli q9-w10 color-plane-interleave-bwy.bwy.200x200.bs-od 200x200 10000 13 0.13% 0.013
brotli q9-w12 color-plane-interleave-bwy.bwy.200x200.bs-od 200x200 10000 13 0.13% 0.013
brotli q9-w15 color-plane-interleave-bwy.bwy.200x200.bs-od 200x200 10000 13 0.13% 0.012
brotli q9-w10 diagonal-hatch-multi-angle-mono.mono.200x200.bs-od 200x200 5000 1345 26.90% 0.097
brotli q9-w12 diagonal-hatch-multi-angle-mono.mono.200x200.bs-od 200x200 5000 1345 26.90% 0.080
brotli q9-w15 diagonal-hatch-multi-angle-mono.mono.200x200.bs-od 200x200 5000 1345 26.90% 0.086
brotli q9-w10 mixed-entropy-bands-gray16.gray16.200x200.bs-od 200x200 20000 4512 22.56% 0.381
brotli q9-w12 mixed-entropy-bands-gray16.gray16.200x200.bs-od 200x200 20000 4549 22.75% 0.387
brotli q9-w15 mixed-entropy-bands-gray16.gray16.200x200.bs-od 200x200 20000 4549 22.75% 0.399
brotli q9-w10 random-noise-bwgbry.bwgbry.200x200.bs-od 200x200 20000 13038 65.19% 0.201
brotli q9-w12 random-noise-bwgbry.bwgbry.200x200.bs-od 200x200 20000 13038 65.19% 0.154
brotli q9-w15 random-noise-bwgbry.bwgbry.200x200.bs-od 200x200 20000 13053 65.27% 0.307
brotli q9-w10 random-noise-bwr.bwr.200x200.bs-od 200x200 10000 8020 80.20% 0.116
brotli q9-w12 random-noise-bwr.bwr.200x200.bs-od 200x200 10000 8020 80.20% 0.110
brotli q9-w15 random-noise-bwr.bwr.200x200.bs-od 200x200 10000 8020 80.20% 0.114
brotli q9-w10 random-noise-bwry.bwry.200x200.bs-od 200x200 10000 10005 100.05% 0.124
brotli q9-w12 random-noise-bwry.bwry.200x200.bs-od 200x200 10000 10005 100.05% 0.124
brotli q9-w15 random-noise-bwry.bwry.200x200.bs-od 200x200 10000 10005 100.05% 0.117
brotli q9-w10 random-noise-bwy.bwy.200x200.bs-od 200x200 10000 8023 80.23% 0.115
brotli q9-w12 random-noise-bwy.bwy.200x200.bs-od 200x200 10000 8023 80.23% 0.116
brotli q9-w15 random-noise-bwy.bwy.200x200.bs-od 200x200 10000 8023 80.23% 0.112
brotli q9-w10 random-noise-gray16.gray16.200x200.bs-od 200x200 20000 20005 100.03% 0.170
brotli q9-w12 random-noise-gray16.gray16.200x200.bs-od 200x200 20000 20005 100.03% 0.218
brotli q9-w15 random-noise-gray16.gray16.200x200.bs-od 200x200 20000 20005 100.03% 0.214
brotli q9-w10 random-noise-mono.mono.200x200.bs-od 200x200 5000 5005 100.10% 0.081
brotli q9-w12 random-noise-mono.mono.200x200.bs-od 200x200 5000 5005 100.10% 0.074
brotli q9-w15 random-noise-mono.mono.200x200.bs-od 200x200 5000 5005 100.10% 0.087
brotli q9-w10 smooth-gradient-dither-trap.gray16.200x200.bs-od 200x200 20000 3351 16.75% 0.677
brotli q9-w12 smooth-gradient-dither-trap.gray16.200x200.bs-od 200x200 20000 3432 17.16% 0.821
brotli q9-w15 smooth-gradient-dither-trap.gray16.200x200.bs-od 200x200 20000 3459 17.29% 0.969
brotli q9-w10 smooth-gradient-dither-trap.gray4.200x200.bs-od 200x200 10000 3643 36.43% 0.497
brotli q9-w12 smooth-gradient-dither-trap.gray4.200x200.bs-od 200x200 10000 3698 36.98% 0.482
brotli q9-w15 smooth-gradient-dither-trap.gray4.200x200.bs-od 200x200 10000 3710 37.10% 0.497
brotli q9-w10 smooth-gradient-dither-trap.mono.200x200.bs-od 200x200 5000 4050 81.00% 0.214
brotli q9-w12 smooth-gradient-dither-trap.mono.200x200.bs-od 200x200 5000 4065 81.30% 0.207
brotli q9-w15 smooth-gradient-dither-trap.mono.200x200.bs-od 200x200 5000 4065 81.30% 0.218
average_ratio=34.00%

===== [20260508-142929 190/225] zstd image_sources/stress/200x200 =====
algorithm variant file resolution input_bytes compressed_bytes ratio avg_ms
zstd l19-w10 checkerboard-bwgbry-1px.bwgbry.200x200.bs-od 200x200 20000 265 1.32% 0.444
zstd l19-w12 checkerboard-bwgbry-1px.bwgbry.200x200.bs-od 200x200 20000 101 0.51% 0.517
zstd l19-w15 checkerboard-bwgbry-1px.bwgbry.200x200.bs-od 200x200 20000 56 0.28% 0.549
zstd l19-w10 checkerboard-bwr-1px.bwr.200x200.bs-od 200x200 10000 126 1.26% 0.086
zstd l19-w12 checkerboard-bwr-1px.bwr.200x200.bs-od 200x200 10000 56 0.56% 0.074
zstd l19-w15 checkerboard-bwr-1px.bwr.200x200.bs-od 200x200 10000 34 0.34% 0.067
zstd l19-w10 checkerboard-bwry-1px.bwry.200x200.bs-od 200x200 10000 122 1.22% 0.090
zstd l19-w12 checkerboard-bwry-1px.bwry.200x200.bs-od 200x200 10000 52 0.52% 0.075
zstd l19-w15 checkerboard-bwry-1px.bwry.200x200.bs-od 200x200 10000 31 0.31% 0.079
zstd l19-w10 checkerboard-bwy-1px.bwy.200x200.bs-od 200x200 10000 126 1.26% 0.075
zstd l19-w12 checkerboard-bwy-1px.bwy.200x200.bs-od 200x200 10000 56 0.56% 0.067
zstd l19-w15 checkerboard-bwy-1px.bwy.200x200.bs-od 200x200 10000 34 0.34% 0.068
zstd l19-w10 checkerboard-gray16-1px.gray16.200x200.bs-od 200x200 20000 694 3.47% 6.349
zstd l19-w12 checkerboard-gray16-1px.gray16.200x200.bs-od 200x200 20000 119 0.60% 0.660
zstd l19-w15 checkerboard-gray16-1px.gray16.200x200.bs-od 200x200 20000 79 0.40% 1.037
zstd l19-w10 checkerboard-mono-1px.mono.200x200.bs-od 200x200 5000 64 1.28% 0.022
zstd l19-w12 checkerboard-mono-1px.mono.200x200.bs-od 200x200 5000 35 0.70% 0.023
zstd l19-w15 checkerboard-mono-1px.mono.200x200.bs-od 200x200 5000 24 0.48% 0.021
zstd l19-w10 checkerboard-mono-2px.mono.200x200.bs-od 200x200 5000 66 1.32% 0.032
zstd l19-w12 checkerboard-mono-2px.mono.200x200.bs-od 200x200 5000 36 0.72% 0.046
zstd l19-w15 checkerboard-mono-2px.mono.200x200.bs-od 200x200 5000 24 0.48% 0.052
zstd l19-w10 color-plane-interleave-bwr.bwr.200x200.bs-od 200x200 10000 55 0.55% 0.019
zstd l19-w12 color-plane-interleave-bwr.bwr.200x200.bs-od 200x200 10000 27 0.27% 0.016
zstd l19-w15 color-plane-interleave-bwr.bwr.200x200.bs-od 200x200 10000 18 0.18% 0.028
zstd l19-w10 color-plane-interleave-bwry.bwry.200x200.bs-od 200x200 10000 122 1.22% 0.082
zstd l19-w12 color-plane-interleave-bwry.bwry.200x200.bs-od 200x200 10000 52 0.52% 0.096
zstd l19-w15 color-plane-interleave-bwry.bwry.200x200.bs-od 200x200 10000 31 0.31% 0.096
zstd l19-w10 color-plane-interleave-bwy.bwy.200x200.bs-od 200x200 10000 55 0.55% 0.019
zstd l19-w12 color-plane-interleave-bwy.bwy.200x200.bs-od 200x200 10000 27 0.27% 0.015
zstd l19-w15 color-plane-interleave-bwy.bwy.200x200.bs-od 200x200 10000 18 0.18% 0.028
zstd l19-w10 diagonal-hatch-multi-angle-mono.mono.200x200.bs-od 200x200 5000 1405 28.10% 0.515
zstd l19-w12 diagonal-hatch-multi-angle-mono.mono.200x200.bs-od 200x200 5000 1322 26.44% 0.827
zstd l19-w15 diagonal-hatch-multi-angle-mono.mono.200x200.bs-od 200x200 5000 1290 25.80% 0.834
zstd l19-w10 mixed-entropy-bands-gray16.gray16.200x200.bs-od 200x200 20000 4369 21.84% 1.410
zstd l19-w12 mixed-entropy-bands-gray16.gray16.200x200.bs-od 200x200 20000 4233 21.16% 1.165
zstd l19-w15 mixed-entropy-bands-gray16.gray16.200x200.bs-od 200x200 20000 4203 21.02% 1.517
zstd l19-w10 random-noise-bwgbry.bwgbry.200x200.bs-od 200x200 20000 13418 67.09% 0.723
zstd l19-w12 random-noise-bwgbry.bwgbry.200x200.bs-od 200x200 20000 13145 65.72% 0.850
zstd l19-w15 random-noise-bwgbry.bwgbry.200x200.bs-od 200x200 20000 13087 65.44% 1.109
zstd l19-w10 random-noise-bwr.bwr.200x200.bs-od 200x200 10000 8213 82.13% 0.439
zstd l19-w12 random-noise-bwr.bwr.200x200.bs-od 200x200 10000 8095 80.95% 0.412
zstd l19-w15 random-noise-bwr.bwr.200x200.bs-od 200x200 10000 8038 80.38% 0.510
zstd l19-w10 random-noise-bwry.bwry.200x200.bs-od 200x200 10000 10038 100.38% 0.379
zstd l19-w12 random-noise-bwry.bwry.200x200.bs-od 200x200 10000 10017 100.17% 0.412
zstd l19-w15 random-noise-bwry.bwry.200x200.bs-od 200x200 10000 10010 100.10% 0.529
zstd l19-w10 random-noise-bwy.bwy.200x200.bs-od 200x200 10000 8219 82.19% 0.467
zstd l19-w12 random-noise-bwy.bwy.200x200.bs-od 200x200 10000 8087 80.87% 0.405
zstd l19-w15 random-noise-bwy.bwy.200x200.bs-od 200x200 10000 8042 80.42% 0.503
zstd l19-w10 random-noise-gray16.gray16.200x200.bs-od 200x200 20000 20068 100.34% 0.513
zstd l19-w12 random-noise-gray16.gray16.200x200.bs-od 200x200 20000 20023 100.11% 0.706
zstd l19-w15 random-noise-gray16.gray16.200x200.bs-od 200x200 20000 20010 100.05% 1.114
zstd l19-w10 random-noise-mono.mono.200x200.bs-od 200x200 5000 5023 100.46% 0.181
zstd l19-w12 random-noise-mono.mono.200x200.bs-od 200x200 5000 5014 100.28% 0.152
zstd l19-w15 random-noise-mono.mono.200x200.bs-od 200x200 5000 5010 100.20% 0.258
zstd l19-w10 smooth-gradient-dither-trap.gray16.200x200.bs-od 200x200 20000 3839 19.20% 2.932
zstd l19-w12 smooth-gradient-dither-trap.gray16.200x200.bs-od 200x200 20000 3352 16.76% 4.456
zstd l19-w15 smooth-gradient-dither-trap.gray16.200x200.bs-od 200x200 20000 3198 15.99% 8.005
zstd l19-w10 smooth-gradient-dither-trap.gray4.200x200.bs-od 200x200 10000 3871 38.71% 1.536
zstd l19-w12 smooth-gradient-dither-trap.gray4.200x200.bs-od 200x200 10000 3625 36.25% 1.705
zstd l19-w15 smooth-gradient-dither-trap.gray4.200x200.bs-od 200x200 10000 3600 36.00% 2.400
zstd l19-w10 smooth-gradient-dither-trap.mono.200x200.bs-od 200x200 5000 4230 84.60% 0.272
zstd l19-w12 smooth-gradient-dither-trap.mono.200x200.bs-od 200x200 5000 4150 83.00% 0.205
zstd l19-w15 smooth-gradient-dither-trap.mono.200x200.bs-od 200x200 5000 4129 82.58% 0.330
average_ratio=34.39%

===== [20260508-142929 117/225] heatshrink image_sources/photos/2560x1440 =====
algorithm variant file resolution input_bytes compressed_bytes ratio avg_ms
heatshrink w9-l4 foliage-high-frequency.gray16.2560x1440.bs-od 2560x1440 1843200 816382 44.29% 89.522
heatshrink w11-l5 foliage-high-frequency.gray16.2560x1440.bs-od 2560x1440 1843200 713029 38.68% 173.300
heatshrink w13-l6 foliage-high-frequency.gray16.2560x1440.bs-od 2560x1440 1843200 662949 35.97% 445.289
heatshrink w9-l4 foliage-high-frequency.gray4.2560x1440.bs-od 2560x1440 921600 540905 58.69% 48.792
heatshrink w11-l5 foliage-high-frequency.gray4.2560x1440.bs-od 2560x1440 921600 496810 53.91% 114.234
heatshrink w13-l6 foliage-high-frequency.gray4.2560x1440.bs-od 2560x1440 921600 482640 52.37% 292.028
heatshrink w9-l4 foliage-high-frequency.mono.2560x1440.bs-od 2560x1440 460800 392237 85.12% 29.459
heatshrink w11-l5 foliage-high-frequency.mono.2560x1440.bs-od 2560x1440 460800 395055 85.73% 61.888
heatshrink w13-l6 foliage-high-frequency.mono.2560x1440.bs-od 2560x1440 460800 389304 84.48% 153.117
heatshrink w9-l4 interior-room-soft-tones.gray16.2560x1440.bs-od 2560x1440 1843200 634078 34.40% 82.624
heatshrink w11-l5 interior-room-soft-tones.gray16.2560x1440.bs-od 2560x1440 1843200 536385 29.10% 179.463
heatshrink w13-l6 interior-room-soft-tones.gray16.2560x1440.bs-od 2560x1440 1843200 492055 26.70% 542.502
heatshrink w9-l4 interior-room-soft-tones.gray4.2560x1440.bs-od 2560x1440 921600 449186 48.74% 56.606
heatshrink w11-l5 interior-room-soft-tones.gray4.2560x1440.bs-od 2560x1440 921600 403778 43.81% 131.794
heatshrink w13-l6 interior-room-soft-tones.gray4.2560x1440.bs-od 2560x1440 921600 387319 42.03% 327.914
heatshrink w9-l4 interior-room-soft-tones.mono.2560x1440.bs-od 2560x1440 460800 458601 99.52% 26.148
heatshrink w11-l5 interior-room-soft-tones.mono.2560x1440.bs-od 2560x1440 460800 467263 101.40% 46.464
heatshrink w13-l6 interior-room-soft-tones.mono.2560x1440.bs-od 2560x1440 460800 458818 99.57% 110.357
heatshrink w9-l4 landscape-cloud-texture.gray16.2560x1440.bs-od 2560x1440 1843200 723698 39.26% 123.648
heatshrink w11-l5 landscape-cloud-texture.gray16.2560x1440.bs-od 2560x1440 1843200 645226 35.01% 277.854
heatshrink w13-l6 landscape-cloud-texture.gray16.2560x1440.bs-od 2560x1440 1843200 612442 33.23% 802.402
heatshrink w9-l4 landscape-cloud-texture.gray4.2560x1440.bs-od 2560x1440 921600 592766 64.32% 64.624
heatshrink w11-l5 landscape-cloud-texture.gray4.2560x1440.bs-od 2560x1440 921600 546784 59.33% 157.574
heatshrink w13-l6 landscape-cloud-texture.gray4.2560x1440.bs-od 2560x1440 921600 543773 59.00% 414.214
heatshrink w9-l4 landscape-cloud-texture.mono.2560x1440.bs-od 2560x1440 460800 470786 102.17% 29.185
heatshrink w11-l5 landscape-cloud-texture.mono.2560x1440.bs-od 2560x1440 460800 471910 102.41% 51.073
heatshrink w13-l6 landscape-cloud-texture.mono.2560x1440.bs-od 2560x1440 460800 462137 100.29% 128.376
heatshrink w9-l4 product-shelf-detail.gray16.2560x1440.bs-od 2560x1440 1843200 844492 45.82% 107.299
heatshrink w11-l5 product-shelf-detail.gray16.2560x1440.bs-od 2560x1440 1843200 759067 41.18% 206.979
heatshrink w13-l6 product-shelf-detail.gray16.2560x1440.bs-od 2560x1440 1843200 718401 38.98% 563.255
heatshrink w9-l4 product-shelf-detail.gray4.2560x1440.bs-od 2560x1440 921600 551289 59.82% 57.126
heatshrink w11-l5 product-shelf-detail.gray4.2560x1440.bs-od 2560x1440 921600 516483 56.04% 126.568
heatshrink w13-l6 product-shelf-detail.gray4.2560x1440.bs-od 2560x1440 921600 505892 54.89% 325.777
heatshrink w9-l4 product-shelf-detail.mono.2560x1440.bs-od 2560x1440 460800 396611 86.07% 27.388
heatshrink w11-l5 product-shelf-detail.mono.2560x1440.bs-od 2560x1440 460800 400086 86.82% 56.277
heatshrink w13-l6 product-shelf-detail.mono.2560x1440.bs-od 2560x1440 460800 392975 85.28% 137.349
average_ratio=61.51%

===== [20260508-142929 193/225] g5 image_sources/stress/2560x1440 =====
algorithm variant file resolution input_bytes compressed_bytes ratio avg_ms

===== [20260508-142929 180/225] zstd image_sources/stress/1600x1200 =====
algorithm variant file resolution input_bytes compressed_bytes ratio avg_ms
zstd l19-w10 checkerboard-bwgbry-1px.bwgbry.1600x1200.bs-od 1600x1200 960000 16026 1.67% 44.385
zstd l19-w12 checkerboard-bwgbry-1px.bwgbry.1600x1200.bs-od 1600x1200 960000 5680 0.59% 8.059
zstd l19-w15 checkerboard-bwgbry-1px.bwgbry.1600x1200.bs-od 1600x1200 960000 408 0.04% 0.495
zstd l19-w10 checkerboard-bwr-1px.bwr.1600x1200.bs-od 1600x1200 480000 4703 0.98% 0.647
zstd l19-w12 checkerboard-bwr-1px.bwr.1600x1200.bs-od 1600x1200 480000 1193 0.25% 0.283
zstd l19-w15 checkerboard-bwr-1px.bwr.1600x1200.bs-od 1600x1200 480000 165 0.03% 0.154
zstd l19-w10 checkerboard-bwry-1px.bwry.1600x1200.bs-od 1600x1200 480000 8768 1.83% 31.911
zstd l19-w12 checkerboard-bwry-1px.bwry.1600x1200.bs-od 1600x1200 480000 1406 0.29% 0.213
zstd l19-w15 checkerboard-bwry-1px.bwry.1600x1200.bs-od 1600x1200 480000 199 0.04% 0.148
zstd l19-w10 checkerboard-bwy-1px.bwy.1600x1200.bs-od 1600x1200 480000 4703 0.98% 0.585
zstd l19-w12 checkerboard-bwy-1px.bwy.1600x1200.bs-od 1600x1200 480000 1193 0.25% 0.205
zstd l19-w15 checkerboard-bwy-1px.bwy.1600x1200.bs-od 1600x1200 480000 165 0.03% 0.109
zstd l19-w10 checkerboard-gray16-1px.gray16.1600x1200.bs-od 1600x1200 960000 13044 1.36% 41.667
zstd l19-w12 checkerboard-gray16-1px.gray16.1600x1200.bs-od 1600x1200 960000 6074 0.63% 10.305
zstd l19-w15 checkerboard-gray16-1px.gray16.1600x1200.bs-od 1600x1200 960000 443 0.05% 0.514
zstd l19-w10 checkerboard-mono-1px.mono.1600x1200.bs-od 1600x1200 240000 2369 0.99% 0.417
zstd l19-w12 checkerboard-mono-1px.mono.1600x1200.bs-od 1600x1200 240000 610 0.25% 0.585
zstd l19-w15 checkerboard-mono-1px.mono.1600x1200.bs-od 1600x1200 240000 101 0.04% 0.400
zstd l19-w10 checkerboard-mono-2px.mono.1600x1200.bs-od 1600x1200 240000 2763 1.15% 0.846
zstd l19-w12 checkerboard-mono-2px.mono.1600x1200.bs-od 1600x1200 240000 707 0.29% 0.169
zstd l19-w15 checkerboard-mono-2px.mono.1600x1200.bs-od 1600x1200 240000 106 0.04% 0.101
zstd l19-w10 color-plane-interleave-bwr.bwr.1600x1200.bs-od 1600x1200 480000 1893 0.39% 0.642
zstd l19-w12 color-plane-interleave-bwr.bwr.1600x1200.bs-od 1600x1200 480000 489 0.10% 0.284
zstd l19-w15 color-plane-interleave-bwr.bwr.1600x1200.bs-od 1600x1200 480000 77 0.02% 0.201
zstd l19-w10 color-plane-interleave-bwry.bwry.1600x1200.bs-od 1600x1200 480000 8768 1.83% 35.045
zstd l19-w12 color-plane-interleave-bwry.bwry.1600x1200.bs-od 1600x1200 480000 1406 0.29% 0.301
zstd l19-w15 color-plane-interleave-bwry.bwry.1600x1200.bs-od 1600x1200 480000 199 0.04% 0.159
zstd l19-w10 color-plane-interleave-bwy.bwy.1600x1200.bs-od 1600x1200 480000 1893 0.39% 0.628
zstd l19-w12 color-plane-interleave-bwy.bwy.1600x1200.bs-od 1600x1200 480000 489 0.10% 0.244
zstd l19-w15 color-plane-interleave-bwy.bwy.1600x1200.bs-od 1600x1200 480000 77 0.02% 0.213
zstd l19-w10 diagonal-hatch-multi-angle-mono.mono.1600x1200.bs-od 1600x1200 240000 237825 99.09% 9.596
zstd l19-w12 diagonal-hatch-multi-angle-mono.mono.1600x1200.bs-od 1600x1200 240000 94736 39.47% 31.958
zstd l19-w15 diagonal-hatch-multi-angle-mono.mono.1600x1200.bs-od 1600x1200 240000 6065 2.53% 129.963
zstd l19-w10 mixed-entropy-bands-gray16.gray16.1600x1200.bs-od 1600x1200 960000 201968 21.04% 16.444
zstd l19-w12 mixed-entropy-bands-gray16.gray16.1600x1200.bs-od 1600x1200 960000 194695 20.28% 11.679
zstd l19-w15 mixed-entropy-bands-gray16.gray16.1600x1200.bs-od 1600x1200 960000 192851 20.09% 7.653
zstd l19-w10 random-noise-bwgbry.bwgbry.1600x1200.bs-od 1600x1200 960000 645189 67.21% 36.188
zstd l19-w12 random-noise-bwgbry.bwgbry.1600x1200.bs-od 1600x1200 960000 631019 65.73% 36.338
zstd l19-w15 random-noise-bwgbry.bwgbry.1600x1200.bs-od 1600x1200 960000 626209 65.23% 54.203
zstd l19-w10 random-noise-bwr.bwr.1600x1200.bs-od 1600x1200 480000 393765 82.03% 20.442
zstd l19-w12 random-noise-bwr.bwr.1600x1200.bs-od 1600x1200 480000 387983 80.83% 15.954
zstd l19-w15 random-noise-bwr.bwr.1600x1200.bs-od 1600x1200 480000 385297 80.27% 20.087
zstd l19-w10 random-noise-bwry.bwry.1600x1200.bs-od 1600x1200 480000 481417 100.30% 19.051
zstd l19-w12 random-noise-bwry.bwry.1600x1200.bs-od 1600x1200 480000 480364 100.08% 14.779
zstd l19-w15 random-noise-bwry.bwry.1600x1200.bs-od 1600x1200 480000 480055 100.01% 17.147
zstd l19-w10 random-noise-bwy.bwy.1600x1200.bs-od 1600x1200 480000 393781 82.04% 16.878
zstd l19-w12 random-noise-bwy.bwy.1600x1200.bs-od 1600x1200 480000 387977 80.83% 16.815
zstd l19-w15 random-noise-bwy.bwy.1600x1200.bs-od 1600x1200 480000 385226 80.26% 18.098
zstd l19-w10 random-noise-gray16.gray16.1600x1200.bs-od 1600x1200 960000 962824 100.29% 30.563
zstd l19-w12 random-noise-gray16.gray16.1600x1200.bs-od 1600x1200 960000 960715 100.07% 27.632
zstd l19-w15 random-noise-gray16.gray16.1600x1200.bs-od 1600x1200 960000 960100 100.01% 29.324
zstd l19-w10 random-noise-mono.mono.1600x1200.bs-od 1600x1200 240000 240715 100.30% 7.476
zstd l19-w12 random-noise-mono.mono.1600x1200.bs-od 1600x1200 240000 240187 100.08% 7.824
zstd l19-w15 random-noise-mono.mono.1600x1200.bs-od 1600x1200 240000 240034 100.01% 9.284
zstd l19-w10 smooth-gradient-dither-trap.gray16.1600x1200.bs-od 1600x1200 960000 208518 21.72% 150.770
zstd l19-w12 smooth-gradient-dither-trap.gray16.1600x1200.bs-od 1600x1200 960000 173609 18.08% 167.329
zstd l19-w15 smooth-gradient-dither-trap.gray16.1600x1200.bs-od 1600x1200 960000 151999 15.83% 193.808
zstd l19-w10 smooth-gradient-dither-trap.gray4.1600x1200.bs-od 1600x1200 480000 167045 34.80% 60.153
zstd l19-w12 smooth-gradient-dither-trap.gray4.1600x1200.bs-od 1600x1200 480000 151544 31.57% 68.869
zstd l19-w15 smooth-gradient-dither-trap.gray4.1600x1200.bs-od 1600x1200 480000 136487 28.43% 87.442
zstd l19-w10 smooth-gradient-dither-trap.mono.1600x1200.bs-od 1600x1200 240000 197830 82.43% 13.927
zstd l19-w12 smooth-gradient-dither-trap.mono.1600x1200.bs-od 1600x1200 240000 185242 77.18% 12.480
zstd l19-w15 smooth-gradient-dither-trap.mono.1600x1200.bs-od 1600x1200 240000 179777 74.91% 17.707
average_ratio=34.73%

===== [20260508-142929 177/225] heatshrink image_sources/stress/1600x1200 =====
algorithm variant file resolution input_bytes compressed_bytes ratio avg_ms
heatshrink w9-l4 checkerboard-bwgbry-1px.bwgbry.1600x1200.bs-od 1600x1200 960000 109050 11.36% 4.415
heatshrink w11-l5 checkerboard-bwgbry-1px.bwgbry.1600x1200.bs-od 1600x1200 960000 63757 6.64% 2.486
heatshrink w13-l6 checkerboard-bwgbry-1px.bwgbry.1600x1200.bs-od 1600x1200 960000 37515 3.91% 3.681
heatshrink w9-l4 checkerboard-bwr-1px.bwr.1600x1200.bs-od 1600x1200 480000 52504 10.94% 1.767
heatshrink w11-l5 checkerboard-bwr-1px.bwr.1600x1200.bs-od 1600x1200 480000 31879 6.64% 1.652
heatshrink w13-l6 checkerboard-bwr-1px.bwr.1600x1200.bs-od 1600x1200 480000 18754 3.91% 1.111
heatshrink w9-l4 checkerboard-bwry-1px.bwry.1600x1200.bs-od 1600x1200 480000 53850 11.22% 2.810
heatshrink w11-l5 checkerboard-bwry-1px.bwry.1600x1200.bs-od 1600x1200 480000 31884 6.64% 2.184
heatshrink w13-l6 checkerboard-bwry-1px.bwry.1600x1200.bs-od 1600x1200 480000 18762 3.91% 2.566
heatshrink w9-l4 checkerboard-bwy-1px.bwy.1600x1200.bs-od 1600x1200 480000 52504 10.94% 1.523
heatshrink w11-l5 checkerboard-bwy-1px.bwy.1600x1200.bs-od 1600x1200 480000 31879 6.64% 1.463
heatshrink w13-l6 checkerboard-bwy-1px.bwy.1600x1200.bs-od 1600x1200 480000 18754 3.91% 1.166
heatshrink w9-l4 checkerboard-gray16-1px.gray16.1600x1200.bs-od 1600x1200 960000 115800 12.06% 3.720
heatshrink w11-l5 checkerboard-gray16-1px.gray16.1600x1200.bs-od 1600x1200 960000 63768 6.64% 3.168
heatshrink w13-l6 checkerboard-gray16-1px.gray16.1600x1200.bs-od 1600x1200 960000 39018 4.06% 4.111
heatshrink w9-l4 checkerboard-mono-1px.mono.1600x1200.bs-od 1600x1200 240000 26254 10.94% 1.194
