
===== [1/135] zlib image_sources/generated/1024x576 =====
algorithm variant file resolution input_bytes compressed_bytes ratio avg_ms
heatshrink w9-l4 product-shelf-detail.gray16.400x300.bs-od 400x300 60000 34909 58.18% 3.002
heatshrink w11-l5 product-shelf-detail.gray16.400x300.bs-od 400x300 60000 35062 58.44% 6.383
heatshrink w13-l6 product-shelf-detail.gray16.400x300.bs-od 400x300 60000 36111 60.19% 12.867
heatshrink w9-l4 product-shelf-detail.gray4.400x300.bs-od 400x300 30000 19905 66.35% 1.693
heatshrink w11-l5 product-shelf-detail.gray4.400x300.bs-od 400x300 30000 20682 68.94% 3.986
heatshrink w13-l6 product-shelf-detail.gray4.400x300.bs-od 400x300 30000 21138 70.46% 8.613
heatshrink w9-l4 product-shelf-detail.mono.400x300.bs-od 400x300 15000 13696 91.31% 0.770
heatshrink w11-l5 product-shelf-detail.mono.400x300.bs-od 400x300 15000 14237 94.91% 1.688
heatshrink w13-l6 product-shelf-detail.mono.400x300.bs-od 400x300 15000 14334 95.56% 3.733
average_ratio=68.06%

===== [78/135] g5 image_sources/photos/400x300 =====
algorithm variant file resolution input_bytes compressed_bytes ratio avg_ms
g5 perplane-f256 foliage-high-frequency.gray16.400x300.bs-1bppstreams 400x300 60000 34536 57.56% 1.514
g5 perplane-f256 foliage-high-frequency.gray4.400x300.bs-1bppstreams 400x300 30000 29012 96.71% 0.963
g5 perplane-f256 foliage-high-frequency.mono.400x300.bs-1bppstreams 400x300 15000 33106 220.71% 0.792
g5 perplane-f256 interior-room-soft-tones.gray16.400x300.bs-1bppstreams 400x300 60000 30721 51.20% 1.403
g5 perplane-f256 interior-room-soft-tones.gray4.400x300.bs-1bppstreams 400x300 30000 36656 122.19% 1.125
g5 perplane-f256 landscape-cloud-texture.gray16.400x300.bs-1bppstreams 400x300 60000 55082 91.80% 1.911
g5 perplane-f256 product-shelf-detail.gray16.400x300.bs-1bppstreams 400x300 60000 50981 84.97% 1.801
average_ratio=103.59%

===== [79/135] zlib image_sources/photos/600x448 =====
algorithm variant file resolution input_bytes compressed_bytes ratio avg_ms
zlib current foliage-high-frequency.gray16.600x448.bs-od 600x448 134400 47624 35.43% 5.908
zlib l9-ws9 foliage-high-frequency.gray16.600x448.bs-od 600x448 134400 55618 41.38% 5.165
zlib l9-ws12 foliage-high-frequency.gray16.600x448.bs-od 600x448 134400 47337 35.22% 7.419
zlib l9-ws15 foliage-high-frequency.gray16.600x448.bs-od 600x448 134400 46895 34.89% 28.371
zlib current foliage-high-frequency.gray4.600x448.bs-od 600x448 67200 30526 45.43% 3.059
zlib l9-ws9 foliage-high-frequency.gray4.600x448.bs-od 600x448 67200 30925 46.02% 2.592
zlib l9-ws12 foliage-high-frequency.gray4.600x448.bs-od 600x448 67200 30055 44.72% 4.903
zlib l9-ws15 foliage-high-frequency.gray4.600x448.bs-od 600x448 67200 30162 44.88% 14.514
zlib current foliage-high-frequency.mono.600x448.bs-od 600x448 33600 24994 74.39% 1.668
zlib l9-ws9 foliage-high-frequency.mono.600x448.bs-od 600x448 33600 24849 73.96% 1.176
zlib l9-ws12 foliage-high-frequency.mono.600x448.bs-od 600x448 33600 24814 73.85% 1.642
zlib l9-ws15 foliage-high-frequency.mono.600x448.bs-od 600x448 33600 24925 74.18% 4.837
zlib current interior-room-soft-tones.gray16.600x448.bs-od 600x448 134400 36194 26.93% 5.008
zlib l9-ws9 interior-room-soft-tones.gray16.600x448.bs-od 600x448 134400 41296 30.73% 4.967
zlib l9-ws12 interior-room-soft-tones.gray16.600x448.bs-od 600x448 134400 35447 26.37% 9.670
zlib l9-ws15 interior-room-soft-tones.gray16.600x448.bs-od 600x448 134400 35417 26.35% 29.782
zlib current interior-room-soft-tones.gray4.600x448.bs-od 600x448 67200 24462 36.40% 2.300
zlib l9-ws9 interior-room-soft-tones.gray4.600x448.bs-od 600x448 67200 23566 35.07% 2.736
zlib l9-ws12 interior-room-soft-tones.gray4.600x448.bs-od 600x448 67200 23649 35.19% 6.729
zlib l9-ws15 interior-room-soft-tones.gray4.600x448.bs-od 600x448 67200 24012 35.73% 15.096
zlib current interior-room-soft-tones.mono.600x448.bs-od 600x448 33600 28385 84.48% 1.000
zlib l9-ws9 interior-room-soft-tones.mono.600x448.bs-od 600x448 33600 28333 84.32% 0.943
zlib l9-ws12 interior-room-soft-tones.mono.600x448.bs-od 600x448 33600 28338 84.34% 0.723
zlib l9-ws15 interior-room-soft-tones.mono.600x448.bs-od 600x448 33600 28374 84.45% 0.981
zlib current landscape-cloud-texture.gray16.600x448.bs-od 600x448 134400 39428 29.34% 7.697
zlib l9-ws9 landscape-cloud-texture.gray16.600x448.bs-od 600x448 134400 43058 32.04% 5.085
zlib l9-ws12 landscape-cloud-texture.gray16.600x448.bs-od 600x448 134400 39213 29.18% 10.434
zlib l9-ws15 landscape-cloud-texture.gray16.600x448.bs-od 600x448 134400 38388 28.56% 46.700
zlib current landscape-cloud-texture.gray4.600x448.bs-od 600x448 67200 31879 47.44% 4.348
zlib l9-ws9 landscape-cloud-texture.gray4.600x448.bs-od 600x448 67200 31307 46.59% 2.426
zlib l9-ws12 landscape-cloud-texture.gray4.600x448.bs-od 600x448 67200 31704 47.18% 2.135
zlib l9-ws15 landscape-cloud-texture.gray4.600x448.bs-od 600x448 67200 31836 47.38% 6.443
zlib current landscape-cloud-texture.mono.600x448.bs-od 600x448 33600 26149 77.82% 1.032
zlib l9-ws9 landscape-cloud-texture.mono.600x448.bs-od 600x448 33600 25811 76.82% 1.026
zlib l9-ws12 landscape-cloud-texture.mono.600x448.bs-od 600x448 33600 26066 77.58% 0.646
zlib l9-ws15 landscape-cloud-texture.mono.600x448.bs-od 600x448 33600 26149 77.82% 0.994
zlib current product-shelf-detail.gray16.600x448.bs-od 600x448 134400 58426 43.47% 6.409
zlib l9-ws9 product-shelf-detail.gray16.600x448.bs-od 600x448 134400 62944 46.83% 4.918
zlib l9-ws12 product-shelf-detail.gray16.600x448.bs-od 600x448 134400 57853 43.05% 6.194
zlib l9-ws15 product-shelf-detail.gray16.600x448.bs-od 600x448 134400 58088 43.22% 17.200
zlib current product-shelf-detail.gray4.600x448.bs-od 600x448 67200 34125 50.78% 2.601
zlib l9-ws9 product-shelf-detail.gray4.600x448.bs-od 600x448 67200 34504 51.35% 2.651
zlib l9-ws12 product-shelf-detail.gray4.600x448.bs-od 600x448 67200 33463 49.80% 4.103
zlib l9-ws15 product-shelf-detail.gray4.600x448.bs-od 600x448 67200 33885 50.42% 11.432
zlib current product-shelf-detail.mono.600x448.bs-od 600x448 33600 25570 76.10% 1.147
zlib l9-ws9 product-shelf-detail.mono.600x448.bs-od 600x448 33600 25276 75.23% 1.250
zlib l9-ws12 product-shelf-detail.mono.600x448.bs-od 600x448 33600 25433 75.69% 1.422
zlib l9-ws15 product-shelf-detail.mono.600x448.bs-od 600x448 33600 25506 75.91% 2.503
average_ratio=52.38%

===== [80/135] heatshrink image_sources/photos/600x448 =====
algorithm variant file resolution input_bytes compressed_bytes ratio avg_ms
heatshrink w9-l4 foliage-high-frequency.gray16.600x448.bs-od 600x448 134400 62071 46.18% 5.933
heatshrink w11-l5 foliage-high-frequency.gray16.600x448.bs-od 600x448 134400 57733 42.96% 12.943
heatshrink w13-l6 foliage-high-frequency.gray16.600x448.bs-od 600x448 134400 58062 43.20% 33.053
heatshrink w9-l4 foliage-high-frequency.gray4.600x448.bs-od 600x448 67200 39620 58.96% 3.696
heatshrink w11-l5 foliage-high-frequency.gray4.600x448.bs-od 600x448 67200 39170 58.29% 8.976
heatshrink w13-l6 foliage-high-frequency.gray4.600x448.bs-od 600x448 67200 39207 58.34% 21.041
heatshrink w9-l4 foliage-high-frequency.mono.600x448.bs-od 600x448 33600 29852 88.85% 1.732
heatshrink w11-l5 foliage-high-frequency.mono.600x448.bs-od 600x448 33600 30645 91.21% 4.178
heatshrink w13-l6 foliage-high-frequency.mono.600x448.bs-od 600x448 33600 30570 90.98% 11.530
heatshrink w9-l4 interior-room-soft-tones.gray16.600x448.bs-od 600x448 134400 47877 35.62% 5.613
heatshrink w11-l5 interior-room-soft-tones.gray16.600x448.bs-od 600x448 134400 43155 32.11% 13.507
heatshrink w13-l6 interior-room-soft-tones.gray16.600x448.bs-od 600x448 134400 42947 31.95% 35.902
heatshrink w9-l4 interior-room-soft-tones.gray4.600x448.bs-od 600x448 67200 31792 47.31% 3.344
heatshrink w11-l5 interior-room-soft-tones.gray4.600x448.bs-od 600x448 67200 30822 45.87% 8.477
heatshrink w13-l6 interior-room-soft-tones.gray4.600x448.bs-od 600x448 67200 30770 45.79% 21.649
heatshrink w9-l4 interior-room-soft-tones.mono.600x448.bs-od 600x448 33600 34117 101.54% 1.691
heatshrink w11-l5 interior-room-soft-tones.mono.600x448.bs-od 600x448 33600 35299 105.06% 2.889
heatshrink w13-l6 interior-room-soft-tones.mono.600x448.bs-od 600x448 33600 35192 104.74% 6.253
heatshrink w9-l4 landscape-cloud-texture.gray16.600x448.bs-od 600x448 134400 51825 38.56% 8.147
heatshrink w11-l5 landscape-cloud-texture.gray16.600x448.bs-od 600x448 134400 48628 36.18% 21.101
heatshrink w13-l6 landscape-cloud-texture.gray16.600x448.bs-od 600x448 134400 48104 35.79% 60.607
heatshrink w9-l4 landscape-cloud-texture.gray4.600x448.bs-od 600x448 67200 44368 66.02% 4.231
heatshrink w11-l5 landscape-cloud-texture.gray4.600x448.bs-od 600x448 67200 43497 64.73% 10.185
heatshrink w13-l6 landscape-cloud-texture.gray4.600x448.bs-od 600x448 67200 43566 64.83% 26.675
heatshrink w9-l4 landscape-cloud-texture.mono.600x448.bs-od 600x448 33600 32997 98.21% 1.592
heatshrink w11-l5 landscape-cloud-texture.mono.600x448.bs-od 600x448 33600 34767 103.47% 3.001
heatshrink w13-l6 landscape-cloud-texture.mono.600x448.bs-od 600x448 33600 34216 101.83% 6.974
heatshrink w9-l4 product-shelf-detail.gray16.600x448.bs-od 600x448 134400 72676 54.07% 6.747
heatshrink w11-l5 product-shelf-detail.gray16.600x448.bs-od 600x448 134400 70841 52.71% 14.713
heatshrink w13-l6 product-shelf-detail.gray16.600x448.bs-od 600x448 134400 71527 53.22% 35.008
heatshrink w9-l4 product-shelf-detail.gray4.600x448.bs-od 600x448 67200 42962 63.93% 3.624
heatshrink w11-l5 product-shelf-detail.gray4.600x448.bs-od 600x448 67200 43433 64.63% 8.783
heatshrink w13-l6 product-shelf-detail.gray4.600x448.bs-od 600x448 67200 44141 65.69% 21.360
heatshrink w9-l4 product-shelf-detail.mono.600x448.bs-od 600x448 33600 30078 89.52% 1.691
heatshrink w11-l5 product-shelf-detail.mono.600x448.bs-od 600x448 33600 31058 92.43% 3.660
heatshrink w13-l6 product-shelf-detail.mono.600x448.bs-od 600x448 33600 31166 92.76% 8.921
average_ratio=65.76%

===== [81/135] g5 image_sources/photos/600x448 =====
algorithm variant file resolution input_bytes compressed_bytes ratio avg_ms
g5 perplane-f256 foliage-high-frequency.gray16.600x448.bs-1bppstreams 600x448 134400 74091 55.13% 3.258
g5 perplane-f256 interior-room-soft-tones.gray16.600x448.bs-1bppstreams 600x448 134400 66235 49.28% 2.748
average_ratio=52.20%

===== [82/135] zlib image_sources/photos/648x480 =====
algorithm variant file resolution input_bytes compressed_bytes ratio avg_ms
zlib current foliage-high-frequency.gray16.648x480.bs-od 648x480 155520 54076 34.77% 7.008
zlib l9-ws9 foliage-high-frequency.gray16.648x480.bs-od 648x480 155520 63395 40.76% 5.563
zlib l9-ws12 foliage-high-frequency.gray16.648x480.bs-od 648x480 155520 53821 34.61% 8.432
zlib l9-ws15 foliage-high-frequency.gray16.648x480.bs-od 648x480 155520 53218 34.22% 33.744
zlib current foliage-high-frequency.gray4.648x480.bs-od 648x480 77760 34971 44.97% 3.717
zlib l9-ws9 foliage-high-frequency.gray4.648x480.bs-od 648x480 77760 35427 45.56% 3.001
zlib l9-ws12 foliage-high-frequency.gray4.648x480.bs-od 648x480 77760 34566 44.45% 5.796
zlib l9-ws15 foliage-high-frequency.gray4.648x480.bs-od 648x480 77760 34572 44.46% 17.928
zlib current foliage-high-frequency.mono.648x480.bs-od 648x480 38880 28718 73.86% 2.026
zlib l9-ws9 foliage-high-frequency.mono.648x480.bs-od 648x480 38880 28556 73.45% 1.452
zlib l9-ws12 foliage-high-frequency.mono.648x480.bs-od 648x480 38880 28514 73.34% 1.957
zlib l9-ws15 foliage-high-frequency.mono.648x480.bs-od 648x480 38880 28611 73.59% 6.171
zlib current interior-room-soft-tones.gray16.648x480.bs-od 648x480 155520 41143 26.46% 5.951
zlib l9-ws9 interior-room-soft-tones.gray16.648x480.bs-od 648x480 155520 47031 30.24% 5.829
zlib l9-ws12 interior-room-soft-tones.gray16.648x480.bs-od 648x480 155520 40398 25.98% 11.944
zlib l9-ws15 interior-room-soft-tones.gray16.648x480.bs-od 648x480 155520 40225 25.86% 36.457
zlib current interior-room-soft-tones.gray4.648x480.bs-od 648x480 77760 27955 35.95% 2.760
zlib l9-ws9 interior-room-soft-tones.gray4.648x480.bs-od 648x480 77760 27092 34.84% 3.108
zlib l9-ws12 interior-room-soft-tones.gray4.648x480.bs-od 648x480 77760 27031 34.76% 7.534
zlib l9-ws15 interior-room-soft-tones.gray4.648x480.bs-od 648x480 77760 27459 35.31% 16.946
zlib current interior-room-soft-tones.mono.648x480.bs-od 648x480 38880 32937 84.71% 1.209
zlib l9-ws9 interior-room-soft-tones.mono.648x480.bs-od 648x480 38880 32819 84.41% 1.302
zlib l9-ws12 interior-room-soft-tones.mono.648x480.bs-od 648x480 38880 32857 84.51% 0.890
zlib l9-ws15 interior-room-soft-tones.mono.648x480.bs-od 648x480 38880 32928 84.69% 1.326
zlib current landscape-cloud-texture.gray16.648x480.bs-od 648x480 155520 45364 29.17% 8.549
zlib l9-ws9 landscape-cloud-texture.gray16.648x480.bs-od 648x480 155520 49769 32.00% 5.987
zlib l9-ws12 landscape-cloud-texture.gray16.648x480.bs-od 648x480 155520 45247 29.09% 12.120
zlib l9-ws15 landscape-cloud-texture.gray16.648x480.bs-od 648x480 155520 44150 28.39% 54.632
zlib current landscape-cloud-texture.gray4.648x480.bs-od 648x480 77760 36530 46.98% 5.293
zlib l9-ws9 landscape-cloud-texture.gray4.648x480.bs-od 648x480 77760 35891 46.16% 2.666
zlib l9-ws12 landscape-cloud-texture.gray4.648x480.bs-od 648x480 77760 36446 46.87% 2.619
zlib l9-ws15 landscape-cloud-texture.gray4.648x480.bs-od 648x480 77760 36450 46.88% 7.844
zlib current landscape-cloud-texture.mono.648x480.bs-od 648x480 38880 30117 77.46% 1.378
zlib l9-ws9 landscape-cloud-texture.mono.648x480.bs-od 648x480 38880 29830 76.72% 1.175
zlib l9-ws12 landscape-cloud-texture.mono.648x480.bs-od 648x480 38880 30051 77.29% 0.741
zlib l9-ws15 landscape-cloud-texture.mono.648x480.bs-od 648x480 38880 30117 77.46% 1.265
zlib current product-shelf-detail.gray16.648x480.bs-od 648x480 155520 66270 42.61% 7.269
zlib l9-ws9 product-shelf-detail.gray16.648x480.bs-od 648x480 155520 71730 46.12% 5.671
zlib l9-ws12 product-shelf-detail.gray16.648x480.bs-od 648x480 155520 65959 42.41% 7.541
zlib l9-ws15 product-shelf-detail.gray16.648x480.bs-od 648x480 155520 65793 42.31% 21.232
zlib current product-shelf-detail.gray4.648x480.bs-od 648x480 77760 39027 50.19% 2.938
zlib l9-ws9 product-shelf-detail.gray4.648x480.bs-od 648x480 77760 39076 50.25% 2.820
zlib l9-ws12 product-shelf-detail.gray4.648x480.bs-od 648x480 77760 38375 49.35% 4.857
zlib l9-ws15 product-shelf-detail.gray4.648x480.bs-od 648x480 77760 38713 49.79% 13.984
zlib current product-shelf-detail.mono.648x480.bs-od 648x480 38880 29419 75.67% 1.403
zlib l9-ws9 product-shelf-detail.mono.648x480.bs-od 648x480 38880 29426 75.68% 1.334
zlib l9-ws12 product-shelf-detail.mono.648x480.bs-od 648x480 38880 29285 75.32% 1.704
zlib l9-ws15 product-shelf-detail.mono.648x480.bs-od 648x480 38880 29363 75.52% 3.221
average_ratio=51.99%

===== [83/135] heatshrink image_sources/photos/648x480 =====
algorithm variant file resolution input_bytes compressed_bytes ratio avg_ms
heatshrink w9-l4 foliage-high-frequency.gray16.648x480.bs-od 648x480 155520 70624 45.41% 6.537
heatshrink w11-l5 foliage-high-frequency.gray16.648x480.bs-od 648x480 155520 65515 42.13% 14.109
heatshrink w13-l6 foliage-high-frequency.gray16.648x480.bs-od 648x480 155520 65771 42.29% 35.981
heatshrink w9-l4 foliage-high-frequency.gray4.648x480.bs-od 648x480 77760 45544 58.57% 4.028
heatshrink w11-l5 foliage-high-frequency.gray4.648x480.bs-od 648x480 77760 45040 57.92% 9.459
heatshrink w13-l6 foliage-high-frequency.gray4.648x480.bs-od 648x480 77760 44986 57.85% 23.695
heatshrink w9-l4 foliage-high-frequency.mono.648x480.bs-od 648x480 38880 34335 88.31% 2.041
heatshrink w11-l5 foliage-high-frequency.mono.648x480.bs-od 648x480 38880 35293 90.77% 4.673
heatshrink w13-l6 foliage-high-frequency.mono.648x480.bs-od 648x480 38880 35141 90.38% 13.167
heatshrink w9-l4 interior-room-soft-tones.gray16.648x480.bs-od 648x480 155520 54618 35.12% 6.506
heatshrink w11-l5 interior-room-soft-tones.gray16.648x480.bs-od 648x480 155520 49343 31.73% 15.609
heatshrink w13-l6 interior-room-soft-tones.gray16.648x480.bs-od 648x480 155520 48964 31.48% 41.715
heatshrink w9-l4 interior-room-soft-tones.gray4.648x480.bs-od 648x480 77760 36508 46.95% 3.861
heatshrink w11-l5 interior-room-soft-tones.gray4.648x480.bs-od 648x480 77760 35582 45.76% 9.443
heatshrink w13-l6 interior-room-soft-tones.gray4.648x480.bs-od 648x480 77760 35226 45.30% 24.074
heatshrink w9-l4 interior-room-soft-tones.mono.648x480.bs-od 648x480 38880 39407 101.36% 1.798
heatshrink w11-l5 interior-room-soft-tones.mono.648x480.bs-od 648x480 38880 40769 104.86% 3.168
heatshrink w13-l6 interior-room-soft-tones.mono.648x480.bs-od 648x480 38880 40611 104.45% 7.242
heatshrink w9-l4 landscape-cloud-texture.gray16.648x480.bs-od 648x480 155520 59430 38.21% 9.349
heatshrink w11-l5 landscape-cloud-texture.gray16.648x480.bs-od 648x480 155520 55921 35.96% 24.254
heatshrink w13-l6 landscape-cloud-texture.gray16.648x480.bs-od 648x480 155520 55562 35.73% 70.731
heatshrink w9-l4 landscape-cloud-texture.gray4.648x480.bs-od 648x480 77760 50736 65.25% 4.883
heatshrink w11-l5 landscape-cloud-texture.gray4.648x480.bs-od 648x480 77760 49840 64.09% 11.840
heatshrink w13-l6 landscape-cloud-texture.gray4.648x480.bs-od 648x480 77760 49959 64.25% 31.052
heatshrink w9-l4 landscape-cloud-texture.mono.648x480.bs-od 648x480 38880 38075 97.93% 1.722
heatshrink w11-l5 landscape-cloud-texture.mono.648x480.bs-od 648x480 38880 40124 103.20% 3.447
heatshrink w13-l6 landscape-cloud-texture.mono.648x480.bs-od 648x480 38880 39442 101.45% 8.472
heatshrink w9-l4 product-shelf-detail.gray16.648x480.bs-od 648x480 155520 82647 53.14% 7.603
heatshrink w11-l5 product-shelf-detail.gray16.648x480.bs-od 648x480 155520 80226 51.59% 17.215
heatshrink w13-l6 product-shelf-detail.gray16.648x480.bs-od 648x480 155520 81181 52.20% 40.921
heatshrink w9-l4 product-shelf-detail.gray4.648x480.bs-od 648x480 77760 49290 63.39% 4.221
heatshrink w11-l5 product-shelf-detail.gray4.648x480.bs-od 648x480 77760 49747 63.98% 10.105
heatshrink w13-l6 product-shelf-detail.gray4.648x480.bs-od 648x480 77760 50316 64.71% 24.200
heatshrink w9-l4 product-shelf-detail.mono.648x480.bs-od 648x480 38880 34689 89.22% 1.979
heatshrink w11-l5 product-shelf-detail.mono.648x480.bs-od 648x480 38880 35847 92.20% 4.354
heatshrink w13-l6 product-shelf-detail.mono.648x480.bs-od 648x480 38880 35916 92.38% 10.397
average_ratio=65.26%

===== [84/135] g5 image_sources/photos/648x480 =====
algorithm variant file resolution input_bytes compressed_bytes ratio avg_ms
g5 perplane-f256 foliage-high-frequency.gray16.648x480.bs-1bppstreams 648x480 155520 85329 54.87% 3.999
g5 perplane-f256 interior-room-soft-tones.gray16.648x480.bs-1bppstreams 648x480 155520 76095 48.93% 3.255
average_ratio=51.90%

===== [85/135] zlib image_sources/photos/800x480 =====
algorithm variant file resolution input_bytes compressed_bytes ratio avg_ms
zlib current foliage-high-frequency.gray16.800x480.bs-od 800x480 192000 65690 34.21% 8.370
zlib l9-ws9 foliage-high-frequency.gray16.800x480.bs-od 800x480 192000 77132 40.17% 7.106
zlib l9-ws12 foliage-high-frequency.gray16.800x480.bs-od 800x480 192000 65604 34.17% 9.979
zlib l9-ws15 foliage-high-frequency.gray16.800x480.bs-od 800x480 192000 64530 33.61% 40.409
zlib current foliage-high-frequency.gray4.800x480.bs-od 800x480 96000 42848 44.63% 4.343
zlib l9-ws9 foliage-high-frequency.gray4.800x480.bs-od 800x480 96000 43561 45.38% 3.734
zlib l9-ws12 foliage-high-frequency.gray4.800x480.bs-od 800x480 96000 42384 44.15% 6.507
zlib l9-ws15 foliage-high-frequency.gray4.800x480.bs-od 800x480 96000 42271 44.03% 21.418
zlib current foliage-high-frequency.mono.800x480.bs-od 800x480 48000 35050 73.02% 2.796
zlib l9-ws9 foliage-high-frequency.mono.800x480.bs-od 800x480 48000 34707 72.31% 1.782
zlib l9-ws12 foliage-high-frequency.mono.800x480.bs-od 800x480 48000 34767 72.43% 2.586
zlib l9-ws15 foliage-high-frequency.mono.800x480.bs-od 800x480 48000 34890 72.69% 8.646
zlib current interior-room-soft-tones.gray16.800x480.bs-od 800x480 192000 49435 25.75% 7.038
zlib l9-ws9 interior-room-soft-tones.gray16.800x480.bs-od 800x480 192000 56769 29.57% 6.875
zlib l9-ws12 interior-room-soft-tones.gray16.800x480.bs-od 800x480 192000 48760 25.40% 12.911
zlib l9-ws15 interior-room-soft-tones.gray16.800x480.bs-od 800x480 192000 48000 25.00% 42.472
zlib current interior-room-soft-tones.gray4.800x480.bs-od 800x480 96000 34200 35.62% 3.311
zlib l9-ws9 interior-room-soft-tones.gray4.800x480.bs-od 800x480 96000 33400 34.79% 3.692
