status,algorithm,variant,input_file,output_file,width,height,input_bytes,compressed_bytes,ratio,avg_ms,runs,error
ok,zlib,l9-ws9,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/1024x576/price-tag-grocery-shelf.gray16.1024x576.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/1024x576/price-tag-grocery-shelf.gray16.1024x576.zlib.l9-ws9.dat,1024,576,294912,77350,0.26228163,11.334235,120,
ok,zlib,l9-ws12,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/1024x576/price-tag-grocery-shelf.gray16.1024x576.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/1024x576/price-tag-grocery-shelf.gray16.1024x576.zlib.l9-ws12.dat,1024,576,294912,69475,0.23557875,24.556821,120,
ok,zlib,l9-ws15,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/1024x576/price-tag-grocery-shelf.gray16.1024x576.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/1024x576/price-tag-grocery-shelf.gray16.1024x576.zlib.l9-ws15.dat,1024,576,294912,67941,0.2303772,145.9744,120,
ok,zlib,current,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/1024x576/price-tag-grocery-shelf.gray4.1024x576.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/1024x576/price-tag-grocery-shelf.gray4.1024x576.zlib.current.dat,1024,576,147456,31102,0.21092394,4.804271,120,
ok,zlib,l9-ws9,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/1024x576/price-tag-grocery-shelf.gray4.1024x576.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/1024x576/price-tag-grocery-shelf.gray4.1024x576.zlib.l9-ws9.dat,1024,576,147456,33380,0.22637261,6.756062,120,
ok,zlib,l9-ws12,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/1024x576/price-tag-grocery-shelf.gray4.1024x576.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/1024x576/price-tag-grocery-shelf.gray4.1024x576.zlib.l9-ws12.dat,1024,576,147456,29509,0.20012071,21.487092,120,
ok,zlib,l9-ws15,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/1024x576/price-tag-grocery-shelf.gray4.1024x576.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/1024x576/price-tag-grocery-shelf.gray4.1024x576.zlib.l9-ws15.dat,1024,576,147456,29597,0.2007175,53.782125,120,
ok,zlib,current,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/1024x576/price-tag-grocery-shelf.mono.1024x576.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/1024x576/price-tag-grocery-shelf.mono.1024x576.zlib.current.dat,1024,576,73728,17010,0.23071289,2.208913,120,
ok,zlib,l9-ws9,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/1024x576/price-tag-grocery-shelf.mono.1024x576.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/1024x576/price-tag-grocery-shelf.mono.1024x576.zlib.l9-ws9.dat,1024,576,73728,17736,0.2405599,3.745234,120,
ok,zlib,l9-ws12,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/1024x576/price-tag-grocery-shelf.mono.1024x576.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/1024x576/price-tag-grocery-shelf.mono.1024x576.zlib.l9-ws12.dat,1024,576,73728,15949,0.21632216,15.380745,120,
ok,zlib,l9-ws15,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/1024x576/price-tag-grocery-shelf.mono.1024x576.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/1024x576/price-tag-grocery-shelf.mono.1024x576.zlib.l9-ws15.dat,1024,576,73728,16074,0.21801758,23.57668,120,
